23,10,9,8,7,5,4,3,2,1,0,1,2,4,5,6,7,9,10,11,12,15,16,17,18,19,20,21,22,21,20,19,18,17,13,12,20,19,18,17,16,15,15,16,17,14,13,12,11,10,9,9,10,11,12,13,14,15,16,17,10,9,10,12,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,23,22,21,20,19,18,17,16,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,2,2,3,4,5,7,7,8,10,11,12,13,14,15,16,17,18,4,5,6,7,17,19,20,21,12,12,13,14
24,11,10,9,8,6,5,4,3,2,1,0,1,3,4,5,6,8,9,10,11,14,15,16,17,18,19,20,21,22,21,20,19,18,14,13,19,18,17,16,15,14,14,15,16,13,12,11,10,9,8,8,9,10,11,12,13,14,15,16,11,10,11,13,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,24,23,22,21,20,19,18,17,17,18,19,20,21,22,23,24,25,26,27,28,29,30,2,1,1,2,3,4,8,8,9,11,12,13,14,15,16,17,18,19,3,4,5,6,18,20,21,22,13,13,14,15
25,12,11,10,9,7,6,5,4,3,2,1,0,2,3,4,5,7,8,9,10,13,14,15,16,17,18,19,20,22,22,21,20,19,15,14,18,17,16,15,14,13,13,14,15,12,11,10,9,8,7,7,8,9,10,11,12,13,14,15,12,11,12,14,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,25,24,23,22,21,20,19,18,18,19,20,21,22,23,24,25,26,27,28,29,30,31,3,2,2,3,4,5,9,9,10,12,13,14,15,16,17,18,19,20,2,3,4,5,19,21,22,23,14,14,15,16
99,14,13,12,11,9,8,7,6,5,4,3,2,0,1,2,3,5,6,7,8,11,12,13,14,15,16,17,18,20,21,22,22,21,17,16,16,15,14,13,12,11,11,12,13,10,9,8,7,6,5,5,6,7,8,9,10,11,12,13,14,13,14,16,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,27,26,25,24,23,22,21,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,5,4,4,5,6,7,11,11,12,14,15,16,17,18,19,20,21,22,2,3,4,5,21,23,24,25,16,16,17,18
832,15,14,13,12,10,9,8,7,6,5,4,3,1,0,1,2,4,5,6,7,10,11,12,13,14,15,16,17,19,20,21,22,22,18,17,15,14,13,12,11,10,10,11,12,9,8,7,6,5,4,4,5,6,7,8,9,10,11,12,15,14,15,17,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,28,27,26,25,24,23,22,21,21,22,23,24,25,26,27,28,29,30,31,32,33,34,6,5,5,6,7,8,12,12,13,15,16,17,18,19,20,21,22,23,3,4,5,6,22,24,25,26,17,17,18,19
27,16,15,14,13,11,10,9,8,7,6,5,4,2,1,0,1,3,4,5,6,9,10,11,12,13,14,15,16,18,19,20,21,22,19,18,14,13,12,11,10,9,9,10,11,8,7,6,5,4,3,3,4,5,6,7,8,9,10,11,16,15,16,18,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,29,28,27,26,25,24,23,22,22,23,24,25,26,27,28,29,30,31,32,33,34,35,7,6,6,7,8,9,13,13,14,16,17,18,19,20,21,22,23,24,4,5,6,7,23,25,26,27,18,18,19,20
28,17,16,15,14,12,11,10,9,8,7,6,5,3,2,1,0,2,3,4,5,8,9,10,11,12,13,14,15,17,18,19,20,21,20,19,13,12,11,10,9,8,8,9,10,7,6,5,4,3,2,2,3,4,5,6,7,8,9,10,17,16,17,19,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,30,29,28,27,26,25,24,23,23,24,25,25,26,27,28,29,30,31,32,33,34,35,8,7,7,8,9,10,14,14,15,17,18,19,20,21,22,23,24,25,5,6,7,8,23,25,26,27,19,19,20,21
127,19,18,17,16,14,13,12,11,10,9,8,7,5,4,3,2,0,1,2,3,6,7,8,9,10,11,12,13,15,16,17,18,19,22,21,11,10,9,8,7,6,6,7,8,7,6,5,4,3,2,2,3,4,5,6,7,8,9,10,19,18,19,21,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,29,28,27,26,25,24,23,22,22,23,23,23,24,25,26,27,28,29,30,31,32,33,10,9,9,10,11,12,16,16,17,19,20,21,22,23,24,25,26,27,7,8,9,10,21,23,24,25,21,21,22,23
130,20,19,18,17,15,14,13,12,11,10,9,8,6,5,4,3,1,0,1,2,5,6,7,8,9,10,11,12,14,15,16,17,18,22,22,10,9,8,7,6,5,5,6,7,8,7,6,5,4,3,3,4,5,6,7,8,9,10,11,20,19,20,22,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,28,27,26,25,24,23,22,21,21,22,22,22,23,24,25,26,27,28,29,30,31,32,11,10,10,11,12,13,17,17,18,20,21,22,23,24,25,26,27,28,8,9,10,11,20,22,23,24,22,22,23,24
128,21,20,19,18,16,15,14,13,12,11,10,9,7,6,5,4,2,1,0,1,4,5,6,7,8,9,10,11,13,14,15,16,17,21,22,9,8,7,6,5,4,4,5,6,9,8,7,6,5,4,4,5,6,7,8,9,10,11,12,21,20,21,23,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,27,26,25,24,23,22,21,20,20,21,21,21,22,23,24,25,26,27,28,29,30,31,12,11,11,12,13,14,18,18,19,21,22,23,24,25,26,27,28,29,9,10,11,12,19,21,22,23,23,23,24,25
129,22,21,20,19,17,16,15,14,13,12,11,10,8,7,6,5,3,2,1,0,3,4,5,6,7,8,9,10,12,13,14,15,16,20,21,8,7,6,5,4,3,3,4,5,10,9,8,7,6,5,5,6,7,8,9,10,11,12,13,22,21,22,23,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,26,25,24,23,22,21,20,19,19,20,20,20,21,22,23,24,25,26,27,28,29,30,13,12,12,13,14,15,19,19,20,22,23,24,25,26,27,28,29,30,10,11,12,13,18,20,21,22,24,24,25,26
132,20,21,22,22,20,19,18,17,16,15,14,13,11,10,9,8,6,5,4,3,0,1,2,3,4,5,6,7,9,10,11,12,13,17,18,7,6,5,4,3,2,2,3,4,13,12,11,10,9,8,8,9,10,11,12,13,14,15,16,24,23,22,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,23,22,21,20,19,18,17,16,16,17,17,17,18,19,20,21,22,23,24,25,26,27,16,15,15,16,17,18,22,22,23,25,26,27,28,29,30,31,32,33,13,14,15,16,15,17,18,19,22,22,23,24
906,19,20,21,22,21,20,19,18,17,16,15,14,12,11,10,9,7,6,5,4,1,0,1,2,3,4,5,6,8,9,10,11,12,16,17,8,7,6,5,4,3,3,4,5,14,13,12,11,10,9,9,10,11,12,13,14,15,16,17,23,22,21,19,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,22,21,20,19,18,17,16,15,15,16,16,16,17,18,19,20,21,22,23,24,25,26,17,16,16,17,18,19,23,23,24,26,27,28,29,30,31,32,33,34,14,15,16,17,14,16,17,18,21,21,22,23
907,18,19,20,21,22,21,20,19,18,17,16,15,13,12,11,10,8,7,6,5,2,1,0,1,2,3,4,5,7,8,9,10,11,15,16,9,8,7,6,5,4,4,5,6,15,14,13,12,11,10,10,11,12,13,14,15,16,17,18,22,21,20,18,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,21,20,19,18,17,16,15,14,14,15,15,15,16,17,18,19,20,21,22,23,24,25,18,17,17,18,19,20,23,23,24,26,27,28,29,30,31,32,33,34,15,16,17,18,13,15,16,17,20,20,21,22
908,17,18,19,20,22,22,21,20,19,18,17,16,14,13,12,11,9,8,7,6,3,2,1,0,1,2,3,4,6,7,8,9,10,14,15,10,9,8,7,6,5,5,6,7,16,15,14,13,12,11,11,12,13,14,15,16,17,18,19,21,20,19,17,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,20,19,18,17,16,15,14,13,13,14,14,14,15,16,17,18,19,20,21,22,23,24,19,18,18,19,20,21,22,22,23,25,26,27,28,29,30,31,32,33,16,17,18,19,12,14,15,16,19,19,20,21
909,16,17,18,19,21,22,22,21,20,19,18,17,15,14,13,12,10,9,8,7,4,3,2,1,0,1,2,3,5,6,7,8,9,13,14,11,10,9,8,7,6,6,7,8,17,16,15,14,13,12,12,13,14,15,16,17,18,19,20,20,19,18,16,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,19,18,17,16,15,14,13,12,12,13,13,13,14,15,16,17,18,19,20,21,22,23,20,19,19,20,21,22,21,21,22,24,25,26,27,28,29,30,31,32,17,18,19,20,11,13,14,15,18,18,19,20
910,15,16,17,18,20,21,22,22,21,20,19,18,16,15,14,13,11,10,9,8,5,4,3,2,1,0,1,2,4,5,6,7,8,12,13,12,11,10,9,8,7,7,8,9,18,17,16,15,14,13,13,14,15,16,17,18,19,20,21,19,18,17,15,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,18,17,16,15,14,13,12,11,11,12,12,12,13,14,15,16,17,18,19,20,21,22,21,20,20,21,22,23,20,20,21,23,24,25,26,27,28,29,30,31,18,19,20,21,10,12,13,14,17,17,18,19
911,14,15,16,17,19,20,21,22,22,21,20,19,17,16,15,14,12,11,10,9,6,5,4,3,2,1,0,1,3,4,5,6,7,11,12,13,12,11,10,9,8,8,9,10,19,18,17,16,15,14,14,15,16,17,18,19,20,21,22,18,17,16,14,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,17,16,15,14,13,12,11,10,10,11,11,11,12,13,14,15,16,17,18,19,20,21,22,21,21,22,23,24,19,19,20,22,23,24,25,26,27,28,29,30,19,20,21,22,9,11,12,13,16,16,17,18
940,13,14,15,16,18,19,20,21,22,22,21,20,18,17,16,15,13,12,11,10,7,6,5,4,3,2,1,0,2,3,4,5,6,10,11,14,13,12,11,10,9,9,10,11,20,19,18,17,16,15,15,16,17,18,19,20,21,22,23,17,16,15,13,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,16,15,14,13,12,11,10,9,9,10,10,10,11,12,13,14,15,16,17,18,19,20,23,22,22,23,24,25,18,18,19,21,22,23,24,25,26,27,28,29,20,21,22,23,8,10,11,12,15,15,16,17
928,11,12,13,14,16,17,18,19,20,21,22,22,20,19,18,17,15,14,13,12,9,8,7,6,5,4,3,2,0,1,2,3,4,8,9,16,15,14,13,12,11,11,12,13,22,21,20,19,18,17,17,18,19,20,21,22,23,24,25,15,14,13,11,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,14,13,12,11,10,9,8,7,7,8,8,8,9,10,11,12,13,14,15,16,17,18,24,23,23,24,25,26,16,16,17,19,20,21,22,23,24,25,26,27,22,23,24,25,6,8,9,10,13,13,14,15
929,10,11,12,13,15,16,17,18,19,20,21,22,21,20,19,18,16,15,14,13,10,9,8,7,6,5,4,3,1,0,1,2,3,7,8,17,16,15,14,13,12,12,13,14,23,22,21,20,19,18,18,19,20,21,22,23,24,25,26,14,13,12,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,13,12,11,10,9,8,7,6,6,7,7,7,8,9,10,11,12,13,14,15,16,17,23,22,22,23,24,25,15,15,16,18,19,20,21,22,23,24,25,26,23,24,25,26,5,7,8,9,12,12,13,14
930,9,10,11,12,14,15,16,17,18,19,20,21,22,21,20,19,17,16,15,14,11,10,9,8,7,6,5,4,2,1,0,1,2,6,7,18,17,16,15,14,13,13,14,15,24,23,22,21,20,19,19,20,21,22,23,24,25,26,27,13,12,11,9,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,12,11,10,9,8,7,6,5,5,6,6,6,7,8,9,10,11,12,13,14,15,16,22,21,21,22,23,24,14,14,15,17,18,19,20,21,22,23,24,25,23,24,25,26,4,6,7,8,11,11,12,13
931,8,9,10,11,13,14,15,16,17,18,19,20,22,22,21,20,18,17,16,15,12,11,10,9,8,7,6,5,3,2,1,0,1,5,6,19,18,17,16,15,14,14,15,16,25,24,23,22,21,20,20,21,22,23,24,25,26,27,28,12,11,10,8,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,11,10,9,8,7,6,5,4,4,5,5,5,6,7,8,9,10,11,12,13,14,15,21,20,20,21,22,23,13,13,14,16,17,18,19,20,21,22,23,24,22,23,24,25,3,5,6,7,10,10,11,12
932,7,8,9,10,12,13,14,15,16,17,18,19,21,22,22,21,19,18,17,16,13,12,11,10,9,8,7,6,4,3,2,1,0,4,5,20,19,18,17,16,15,15,16,17,26,25,24,23,22,21,21,22,23,24,25,26,27,28,29,11,10,9,7,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,10,9,8,7,6,5,4,3,3,4,4,4,5,6,7,8,9,10,11,12,13,14,20,19,19,20,21,22,12,12,13,15,16,17,18,19,20,21,22,23,21,22,23,24,2,4,5,6,9,9,10,11
8,3,4,5,6,8,9,10,11,12,13,14,15,17,18,19,20,22,22,21,20,17,16,15,14,13,12,11,10,8,7,6,5,4,0,1,24,23,22,21,20,19,19,20,21,27,26,25,24,23,22,22,23,24,25,26,27,28,29,30,7,6,5,3,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,10,9,8,7,6,5,4,3,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16,15,15,16,17,18,8,8,9,11,12,13,14,15,16,17,18,19,17,18,19,20,4,6,7,8,5,5,6,7
21,2,3,4,5,7,8,9,10,11,12,13,14,16,17,18,19,21,22,22,21,18,17,16,15,14,13,12,11,9,8,7,6,5,1,0,25,24,23,22,21,20,20,21,22,26,25,24,23,22,21,21,22,23,24,25,26,27,28,29,6,5,4,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,11,10,9,8,7,6,5,4,4,5,6,7,8,9,10,11,12,13,14,15,16,17,15,14,14,15,16,17,7,7,8,10,11,12,13,14,15,16,17,18,16,17,18,19,5,7,8,9,4,4,5,6
133,27,28,28,27,25,24,23,22,21,20,19,18,16,15,14,13,11,10,9,8,7,8,9,10,11,12,13,14,16,17,18,19,20,24,25,0,1,2,3,4,5,7,8,9,18,17,16,15,14,13,13,14,15,16,17,18,19,20,21,30,29,29,27,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,30,29,28,27,26,25,24,23,23,24,24,24,25,26,27,28,29,30,31,32,33,34,21,20,20,21,22,23,27,27,28,30,31,32,33,34,35,36,37,38,18,19,20,21,22,24,25,26,29,29,30,31
48,26,27,27,26,24,23,22,21,20,19,18,17,15,14,13,12,10,9,8,7,6,7,8,9,10,11,12,13,15,16,17,18,19,23,24,1,0,1,2,3,4,6,7,8,17,16,15,14,13,12,12,13,14,15,16,17,18,19,20,29,28,28,26,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,29,28,27,26,25,24,23,22,22,23,23,23,24,25,26,27,28,29,30,31,32,33,20,19,19,20,21,22,26,26,27,29,30,31,32,33,34,35,36,37,17,18,19,20,21,23,24,25,28,28,29,30
49,25,26,26,25,23,22,21,20,19,18,17,16,14,13,12,11,9,8,7,6,5,6,7,8,9,10,11,12,14,15,16,17,18,22,23,2,1,0,1,2,3,5,6,7,16,15,14,13,12,11,11,12,13,14,15,16,17,18,19,28,27,27,25,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,28,27,26,25,24,23,22,21,21,22,22,22,23,24,25,26,27,28,29,30,31,32,19,18,18,19,20,21,25,25,26,28,29,30,31,32,33,34,35,36,16,17,18,19,20,22,23,24,27,27,28,29
50,24,25,25,24,22,21,20,19,18,17,16,15,13,12,11,10,8,7,6,5,4,5,6,7,8,9,10,11,13,14,15,16,17,21,22,3,2,1,0,1,2,4,5,6,15,14,13,12,11,10,10,11,12,13,14,15,16,17,18,27,26,26,24,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,27,26,25,24,23,22,21,20,20,21,21,21,22,23,24,25,26,27,28,29,30,31,18,17,17,18,19,20,24,24,25,27,28,29,30,31,32,33,34,35,15,16,17,18,19,21,22,23,26,26,27,28
51,23,24,24,23,21,20,19,18,17,16,15,14,12,11,10,9,7,6,5,4,3,4,5,6,7,8,9,10,12,13,14,15,16,20,21,4,3,2,1,0,1,3,4,5,14,13,12,11,10,9,9,10,11,12,13,14,15,16,17,26,25,25,23,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,26,25,24,23,22,21,20,19,19,20,20,20,21,22,23,24,25,26,27,28,29,30,17,16,16,17,18,19,23,23,24,26,27,28,29,30,31,32,33,34,14,15,16,17,18,20,21,22,25,25,26,27
52,22,23,23,22,20,19,18,17,16,15,14,13,11,10,9,8,6,5,4,3,2,3,4,5,6,7,8,9,11,12,13,14,15,19,20,5,4,3,2,1,0,2,3,4,13,12,11,10,9,8,8,9,10,11,12,13,14,15,16,25,24,24,22,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,25,24,23,22,21,20,19,18,18,19,19,19,20,21,22,23,24,25,26,27,28,29,16,15,15,16,17,18,22,22,23,25,26,27,28,29,30,31,32,33,13,14,15,16,17,19,20,21,24,24,25,26
53,22,23,23,22,20,19,18,17,16,15,14,13,11,10,9,8,6,5,4,3,2,3,4,5,6,7,8,9,11,12,13,14,15,19,20,7,6,5,4,3,2,0,1,2,13,12,11,10,9,8,8,9,10,11,12,13,14,15,16,25,24,24,22,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,25,24,23,22,21,20,19,18,18,19,19,19,20,21,22,23,24,25,26,27,28,29,16,15,15,16,17,18,22,22,23,25,26,27,28,29,30,31,32,33,13,14,15,16,17,19,20,21,24,24,25,26
54,23,24,24,23,21,20,19,18,17,16,15,14,12,11,10,9,7,6,5,4,3,4,5,6,7,8,9,10,12,13,14,15,16,20,21,8,7,6,5,4,3,1,0,1,14,13,12,11,10,9,9,10,11,12,13,14,15,16,17,26,25,25,23,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,26,25,24,23,22,21,20,19,19,20,20,20,21,22,23,24,25,26,27,28,29,30,17,16,16,17,18,19,23,23,24,26,27,28,29,30,31,32,33,34,14,15,16,17,18,20,21,22,25,25,26,27
55,24,25,25,24,22,21,20,19,18,17,16,15,13,12,11,10,8,7,6,5,4,5,6,7,8,9,10,11,13,14,15,16,17,21,22,9,8,7,6,5,4,2,1,0,15,14,13,12,11,10,10,11,12,13,14,15,16,17,18,27,26,26,24,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,27,26,25,24,23,22,21,20,20,21,21,21,22,23,24,25,26,27,28,29,30,31,18,17,17,18,19,20,24,24,25,27,28,29,30,31,32,33,34,35,15,16,17,18,19,21,22,23,26,26,27,28
56,24,23,22,21,19,18,17,16,15,14,13,12,10,9,8,7,7,8,9,10,13,14,15,16,17,18,19,20,22,23,24,25,26,27,26,18,17,16,15,14,13,13,14,15,0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,24,23,24,26,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,36,35,34,33,32,31,30,29,29,30,30,30,31,32,33,34,35,36,37,38,39,40,15,14,14,15,16,17,21,21,22,24,25,26,27,28,29,30,31,32,12,13,14,15,28,30,31,32,26,26,27,28
102,23,22,21,20,18,17,16,15,14,13,12,11,9,8,7,6,6,7,8,9,12,13,14,15,16,17,18,19,21,22,23,24,25,26,25,17,16,15,14,13,12,12,13,14,1,0,1,2,3,4,6,7,8,9,10,11,12,13,14,23,22,23,25,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,35,34,33,32,31,30,29,28,28,29,29,29,30,31,32,33,34,35,36,37,38,39,14,13,13,14,15,16,20,20,21,23,24,25,26,27,28,29,30,31,11,12,13,14,27,29,30,31,25,25,26,27
57,22,21,20,19,17,16,15,14,13,12,11,10,8,7,6,5,5,6,7,8,11,12,13,14,15,16,17,18,20,21,22,23,24,25,24,16,15,14,13,12,11,11,12,13,2,1,0,1,2,3,5,6,7,8,9,10,11,12,13,22,21,22,24,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,34,33,32,31,30,29,28,27,27,28,28,28,29,30,31,32,33,34,35,36,37,38,13,12,12,13,14,15,19,19,20,22,23,24,25,26,27,28,29,30,10,11,12,13,26,28,29,30,24,24,25,26
58,21,20,19,18,16,15,14,13,12,11,10,9,7,6,5,4,4,5,6,7,10,11,12,13,14,15,16,17,19,20,21,22,23,24,23,15,14,13,12,11,10,10,11,12,3,2,1,0,1,2,4,5,6,7,8,9,10,11,12,21,20,21,23,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,33,32,31,30,29,28,27,26,26,27,27,27,28,29,30,31,32,33,34,35,36,37,12,11,11,12,13,14,18,18,19,21,22,23,24,25,26,27,28,29,9,10,11,12,25,27,28,29,23,23,24,25
59,20,19,18,17,15,14,13,12,11,10,9,8,6,5,4,3,3,4,5,6,9,10,11,12,13,14,15,16,18,19,20,21,22,23,22,14,13,12,11,10,9,9,10,11,4,3,2,1,0,1,3,4,5,6,7,8,9,10,11,20,19,20,22,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,32,31,30,29,28,27,26,25,25,26,26,26,27,28,29,30,31,32,33,34,35,36,11,10,10,11,12,13,17,17,18,20,21,22,23,24,25,26,27,28,8,9,10,11,24,26,27,28,22,22,23,24
60,19,18,17,16,14,13,12,11,10,9,8,7,5,4,3,2,2,3,4,5,8,9,10,11,12,13,14,15,17,18,19,20,21,22,21,13,12,11,10,9,8,8,9,10,5,4,3,2,1,0,2,3,4,5,6,7,8,9,10,19,18,19,21,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,31,30,29,28,27,26,25,24,24,25,25,25,26,27,28,29,30,31,32,33,34,35,10,9,9,10,11,12,16,16,17,19,20,21,22,23,24,25,26,27,7,8,9,10,23,25,26,27,21,21,22,23
61,19,18,17,16,14,13,12,11,10,9,8,7,5,4,3,2,2,3,4,5,8,9,10,11,12,13,14,15,17,18,19,20,21,22,21,13,12,11,10,9,8,8,9,10,7,6,5,4,3,2,0,1,2,3,4,5,6,7,8,19,18,19,21,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,31,30,29,28,27,26,25,24,24,25,25,25,26,27,28,29,30,31,32,33,34,35,10,9,9,10,11,12,16,16,17,19,20,21,22,23,24,25,26,27,7,8,9,10,23,25,26,27,21,21,22,23
